Timestamp,measure.rpm,real_current,pid_Output
437710200,-7562,-912,-419.081
437740983,-7592,-331,-1029.47
437772591,-7616,42,-855.031
437803605,-7658,9,-596.192
437835585,-7643,-304,-260.179
437855840,-7708,-554,61.7832
437889838,-7746,159,-465.7
437929308,-7772,-443,-589.5
437952371,-7797,217,300.633
437992390,-7850,-10,90.5987
438034023,-7858,-926,-305.419
438069162,-7904,-522,185.475
438096015,-7919,-128,-182.501
438128292,-7957,-635,-402.727
438158345,-8015,85,-434.572
438189223,-8042,-69,-475.455
438220388,-8062,105,303.337
438253362,-8061,-391,-218.675
438263052,-8097,18,-212.562
438290343,-8149,-319,-730.741
438328010,-8172,-1037,-311.787
438361644,-8230,-42,-479.132
438392979,-8244,-370,-963.984
438425640,-8253,-360,-262.583
438455322,-8315,-321,-41.9585
438487607,-8314,-24,239.096
438516950,-8370,-258,-411.044
438553116,-8385,272,-418.091
438580540,-8422,-465,-131.957
438613731,-8433,252,-85.0245
438644085,-8484,-397,-515.836
438676128,-8497,-51,263.965
438707424,-8564,-955,-707.12
438736583,-8554,-741,79.8335
438769845,-8625,-724,-159.368
438806471,-8655,73,-37.9371
438848531,-8730,-751,-415.494
438895721,-8740,-809,-299.524
438939252,-8803,-508,328.585
438971443,-8816,-125,-699.636
439000736,-8836,-257,36.3308
439032852,-8861,419,-435.688
439065533,-8869,-340,-919.79
439095770,-8895,93,-1204.01
439128085,-7297,15328,30000
439156647,-6044,2271,2592.86
439188531,-6064,-211,171.676
439218219,-6121,-97,-658.394
439252955,-6108,-387,-264.376
439276695,-6188,-249,139.053
439314739,-6209,-186,-234.598
439341597,-6231,-527,-497.492
439372115,-6267,-208,-468.766
439405808,-6295,-679,-533.565
439431748,-6338,-274,-487.61
439469979,-6352,22,-119.341
439496008,-6398,266,71.7334
439528971,-6412,-787,291.636
439558845,-6456,280,-481.77
439595171,-6485,-177,-461.746
439623675,-6523,-377,-314.18
439660179,-6566,-703,-741.837
439694639,-6601,-704,-514.922
439730700,-6614,-409,327.771
439760912,-6657,-117,-170.828
439792361,-6690,-610,-629.33
439827536,-6729,-495,-229.7
439862113,-6759,-69,-229.115
439889906,-6808,-858,-357.628
439938026,-6817,-558,-380.733
439970359,-6842,152,126.836
439997331,-6895,-325,-96.5021
440032892,-6920,-469,-661.436
440063782,-6966,412,-119.194
440099998,-6986,-701,143.439
440125150,-7014,-25,49.6716
440155917,-7040,-4,-414.421
440186500,-7092,-198,-104.825
440219759,-7107,-422,-886.708
440250937,-7126,79,-432.573
440272398,-7180,-895,-183.618
440314737,-7199,-311,-124.65
440346900,-7247,-10,-675.491
440366087,-7233,287,-22.7225
440400484,-7303,-324,-585.758
440429799,-7330,-499,55.2108
440463127,-7331,-308,-223.83
440493098,-7394,-27,-379.686
440527282,-7415,-51,-909.637
440557492,-7446,116,-723.951
440593978,-7479,-285,-211.981
440620819,-7542,-160,-450.015
440656689,-7562,-663,-181.077
440703354,-7601,-602,-293.105
440730636,-7621,-141,-417.527
440761098,-7649,-94,-137.182
440790311,-7670,-420,259.79
440824130,-7714,172,-687.256
440855027,-7747,-354,-580.294
440888027,-7757,-444,-344.319
440904883,-7813,-607,-368.359
440948139,-7854,101,-259.415
440977630,-7871,-642,-216.339
441009621,-7914,-654,-237.395
441041687,-7947,-520,-515.295
441073138,-7944,-126,-46.5457
441105296,-7980,-213,-374.472
441132111,-8008,-197,-86.7462
441167599,-8075,65,-997.565
441196305,-8099,-207,-720.54
441227246,-8139,15,-129.745
441259206,-8150,-312,-900.806
441293581,-8189,-50,-248.801
441321741,-8232,407,-275.875
441351227,-8243,-41,-155.798
441384571,-8274,-187,0
441414831,-8298,-655,-466.974
441445012,-8335,-357,-559.012
441477299,-8361,-182,-242.061
441510673,-8398,-123,-254.103
441535409,-8430,-689,-66.2407
441575939,-8486,160,111.787
441618629,-8528,-311,-255.273
441650134,-8562,-563,-24.2829
441682609,-8585,-625,-711.331
441753341,-8632,177,-78.41
441781154,-8672,-136,-342.465
441826598,-8710,-8,-414.499
441853519,-8729,-733,-70.5555
441883967,-8782,-1044,245.753
441918741,-8792,-416,-191.527
441946225,-8843,395,-259.764
441978610,-8854,1152,-847.736
442008652,-8863,3,-845.839
442038663,-8904,73,-1294.91
442071586,-7512,15270,30000
442103632,-6074,5520,8450.98
442133324,-6083,-320,-860.175
442163980,-6124,-666,-478.389
442197047,-6157,-472,-539.567
442226438,-6162,250,-241.584
442261382,-6230,-243,114.623
442305596,-6247,12,334.866
442331314,-6281,-511,-643.515
442366687,-6323,-183,-149.426
442397969,-6356,-379,-895.188
442429698,-6365,-126,-672.807
442459563,-6418,-166,94.2203
442490198,-6458,-771,-187.83
442520745,-6446,-123,-869.404
442542811,-6487,6,70.2235
442584191,-6528,-433,-59.4945
442612919,-6569,-257,-28.4351
442645738,-6581,-327,83.3556
442677537,-6623,-144,-576.662
442709860,-6677,-163,-615.475
442739975,-6705,-844,-175.989
442772526,-6702,-591,40.9676
442804832,-6740,-398,-94.0899
442833816,-6784,-124,-349.882
442865395,-6814,-540,-196.04
442898187,-6827,-338,116.821
442922362,-6878,-285,86.1479
442958039,-6903,0,183.743
442989694,-6925,-273,-401.398
443019404,-6962,-280,-318.259
443053037,-7002,-211,-537.539
443085719,-7018,80,-504.381
443119500,-7050,-30,-269.977
443139905,-7089,-163,-770.706
443180419,-7134,-193,-240.482
443213254,-7175,-793,-152.354
443242867,-7166,-129,-191.74
443274125,-7189,-290,-71.5941
443307226,-7255,240,-331.652
443352937,-7296,-99,-715.606
443380734,-7337,-287,-391.718
443413833,-7338,211,-238.866
443446167,-7391,-607,-276.766
443476775,-7424,-469,-37.5682
443505745,-7452,382,-518.868
443541075,-7490,294,234.007
443571817,-7517,-282,69.0405
443617328,-7534,-851,44.0454
443649394,-7604,170,-212.169
443692103,-7635,-2,-50.1646
443727836,-7656,49,160.88
443755564,-7668,250,-140.109
443784852,-7717,-20,-691.209
443816268,-7729,91,183.769
443845424,-7772,-249,26.7293
443877764,-7821,-200,-254.303
443908500,-7866,-645,-46.338
443942095,-7857,-252,103.764
443974108,-7883,-331,66.6213
444004333,-7947,-351,240.634
444036555,-7981,101,110.489
444065417,-8012,-353,-635.65
444097481,-8034,86,-495.84
444129840,-8107,295,-859.6
444159789,-8106,-333,-217.404
444191950,-8170,-186,-427.955
444234512,-8171,-99,-264.003
444269140,-8218,131,-48.8
444301237,-8267,-320,0
444332933,-8258,-157,418.17
444356265,-8314,-16,-276.919
444393067,-8339,-434,-258.933
444422825,-8327,-341,-107.353
444454746,-8422,-801,-507.042
444486293,-8446,-1046,-707.684
444517057,-8476,-468,-733.123
444550353,-8470,-47,-329.399
444564790,-8512,-1025,-565.182
444595444,-8525,-613,-690.218
444629365,-8591,-197,-132.212
444674564,-8640,-463,-122.443
444706776,-8660,-84,-332.381
444741025,-8695,-340,-574.291
444783240,-8712,-171,-276.582
444815065,-8746,-1195,-600.012
444843916,-8750,212,101.798
444874616,-8833,-780,82.8535
444908600,-8861,14,-466.928
444941249,-8857,-921,-655.464
444971874,-8858,-517,-956.442
445000644,-8853,-312,-1187.37
445030779,-6932,13459,30000
445065144,-6064,364,1116.7
445095334,-6097,-552,-182.196
445129859,-6106,-357,-84.4028
445172812,-6160,-135,-586.828
445204625,-6208,-463,-326.465
445236126,-6222,-358,57.4254
445266397,-6249,-329,-435.402
445298969,-6311,-389,-374.558
445331897,-6302,-409,-231.415
445365713,-6378,-122,-135.536
445408447,-6396,-404,-531.609
445437985,-6427,241,-86.3309
445469126,-6464,-780,197.545
445501328,-6494,-220,-594.182
445533060,-6532,51,0
445563607,-6568,-288,-251.75
445587569,-6590,-336,-624.794
445626550,-6626,-677,-387.821
445654714,-6668,-642,-169.724
445688941,-6687,-137,0
445723472,-6734,-66,-378.957
445769559,-6753,-855,-28.2603
445798913,-6775,-90,184.976
445828366,-6804,-237,-112.468
445860523,-6845,-232,-304.1
445891274,-6893,-405,-400.443
445923314,-6922,-644,0
445955220,-6950,-532,-69.195
445987564,-6979,1,293.734
446032332,-7024,-861,-179.089
446063115,-7074,-36,-664.343
446091779,-7090,-501,-724.45
446125856,-7108,-274,-242.72
446156255,-7141,-547,-108.445
446188067,-7175,-334,-272.495
446218085,-7233,-129,-460.528
446249494,-7220,-352,-230.559
446281474,-7264,-118,-392.111
446311774,-7316,-285,-313.622
446342159,-7330,-294,113.318
446367880,-7372,-310,-824.707
446402932,-7409,-613,-487.629
446438142,-7427,-174,-411.816
446466198,-7464,-278,-275.816
446499417,-7481,127,169.248
446531855,-7510,27,165.997
446563545,-7546,35,-640.916
446586072,-7585,-439,-451.635
446624351,-7633,-81,89.006
446652311,-7652,-168,-130.916
446719750,-7700,-514,-575.102
446748393,-7754,343,-751.144
446782955,-7783,354,-677.396
446806751,-7804,-428,-920.211
446842913,-7863,-593,-185.24
446871428,-7848,457,156.72
446905242,-7896,-330,-438.299
446934037,-7926,35,-205.361
446970484,-7975,-275,-355.015
446996083,-8002,-812,-427.431
447027067,-8021,-583,-340.477
447058923,-8060,-266,-579.425
447092794,-8092,-191,-375.315
447120266,-8099,-647,-532.631
447154654,-8146,-618,-549.558
447183324,-8186,-400,-374.533
447219494,-8203,-135,-299.711
447244013,-8225,203,-194.069
447279210,-8268,-900,-689.734
447307408,-8287,161,313.181
447343864,-8329,-96,-460.366
447371193,-8357,-982,-272.883
447394343,-8369,49,304.571
447427039,-8444,-460,-687.396
447466287,-8462,-419,-495.427
447494287,-8493,257,-744.294
447527504,-8500,-520,-501.853
447561844,-8553,230,-288.516
447591369,-8576,-197,-177.567
447613834,-8622,37,-751.368
447651805,-8647,-17,-435.346
447684545,-8693,-724,-808.381
447713143,-8708,-249,0
447750074,-8730,-535,-629.332
447778674,-8772,379,-676.432
447810881,-8783,-862,0
447844183,-8833,-574,-293.522
447873529,-8853,297,-300.581
447900675,-8874,-269,-28.6906
447933189,-8882,47,-1335.78
447964329,-8240,15511,30000
447994007,-6178,12427,16227.8
448033023,-6055,-660,-782.172
448064115,-6105,166,-619.27
448088070,-6162,-124,260.622
448125017,-6157,-314,-451.428
448152877,-6200,-482,-486.197
448187939,-6240,238,124.652
448216957,-6261,-315,-357.714
448249867,-6275,-545,-487.43
448281136,-6331,-683,-364.462
448310165,-6337,-434,404.216
448340888,-6366,-52,-355.786
448374738,-6407,-259,-99.5742
448402938,-6431,-898,-374.632
448437642,-6480,37,-511.693
448469757,-6522,-729,54.2142
448497433,-6533,121,-544.69
448531240,-6585,191,-157.765
448563660,-6595,328,-297.803
448592992,-6646,-113,-273.839
448625746,-6659,-15,-5.87802
448655625,-6693,42,49.0809
448689445,-6731,268,-915.958
448717423,-6765,-437,-258.035
448749868,-6787,-203,-154.022
448779861,-6832,-62,91.4221
448809311,-6856,-375,-422.242
448827069,-6856,171,69.3596
448860088,-6906,-260,-118.17
448890034,-6919,-38,0
448922703,-6986,-313,-548.249
448968774,-7018,-794,-86.4341
448998329,-7036,-322,-633.011
449015054,-7062,-6,-18.3388
449036153,-7068,-727,-137.39
449079087,-7144,-72,-629.443
449120275,-7191,280,-701.722
449152683,-7179,-360,-193.815
449188255,-7244,-948,-158.547
449218684,-7257,-104,-727.861
449242471,-7290,-448,-419.633
449278435,-7308,-566,-356.658
449307807,-7357,56,-536.903
449344640,-7401,-645,-642.759
449372716,-7404,38,-249.776
449404740,-7444,268,168.265
449437598,-7510,126,146.147
449467557,-7519,-267,-607.892
449499275,-7537,-182,-112.923
449524765,-7565,-184,237.155
449560293,-7580,-235,-86.0878
449592733,-7643,-389,201.261
449621446,-7686,-327,-194.861
449657585,-7683,-707,-315.171
449686298,-7714,109,425.021
449717838,-7764,126,0
449747945,-7820,-358,-679.646
449784011,-7825,-247,-548.473
449814532,-7827,2,275.472
449830169,-7854,-96,81.4536
449855641,-7926,-666,-236.972
449893024,-7953,-716,-523.838
449939526,-7986,-505,-255.51
449963132,-8008,157,-363.725
450000037,-8049,-421,-874.517
450027862,-8049,-367,-184.495
450045770,-8067,-86,-38.2829
450069346,-8113,-538,-639.005
450103994,-8111,262,-42.2759
450135492,-8189,188,-182.006
450166675,-8200,-805,-614.684
450198227,-8241,-103,-269.175
450232832,-8276,-509,-67.7918
450261379,-8321,-108,-736.855
450289897,-8322,-1003,-345.897
450321956,-8394,204,-505.928
450352993,-8399,-446,0
450384020,-8430,-395,-186.023
450414067,-8463,-564,-868.11
450445972,-8475,-240,-177.108
450476049,-8509,260,-371.107
450506315,-8558,73,-636.201
450536445,-8551,610,-139.225
450567329,-8606,220,45.7105
450598736,-8645,-279,-275.306
450630487,-8683,-532,112.652
450661133,-8706,-90,-852.392
450693211,-8729,-682,-230.43
450722728,-8754,492,-282.475
450752649,-8779,-96,-116.512
450784718,-8828,317,-59.7947
450815013,-8840,-759,-260.45
450842653,-8866,589,-884.912
450876305,-8854,-46,-1012.81
450907455,-8381,13976,30000
450940249,-6411,13849,21431.5
450972656,-6053,-686,567.106
451005365,-6090,-552,-39.1962
451036918,-6139,-294,0
451062780,-6158,-193,-574.385
451095208,-6170,-193,-7.23565
451127837,-6224,-141,-285.56
451159628,-6256,53,-280.605
451190580,-6273,64,115.013
451222587,-6303,-101,-141.345
451254509,-6354,27,-141.993
451278948,-6377,-237,-75.4258
451312239,-6405,-346,-325.648
451343732,-6436,-342,-130.549
451376092,-6469,141,-612.728
451408951,-6520,-526,-370.855
451441193,-6512,12,-121.798
451470281,-6559,-102,-113.835
451504242,-6611,-12,-764.365
451533872,-6644,-46,-105.108
451565338,-6649,-304,-64.9462
451597099,-6696,-666,-136.367
451627763,-6722,-29,-583.015
451658087,-6753,-839,-291.329
451725848,-6808,-55,5.5694
451752009,-6830,15,-472.255
451781775,-6884,-528,-187.161
451814810,-6906,-558,0
451848639,-6931,-802,-306.265
451871294,-6974,75,-199.02
451904758,-7025,-587,-536.358
451940180,-7030,-540,-389.398
451968826,-7040,385,125.374
452004395,-7105,157,-285.462
452033435,-7136,-231,-408.384
452066177,-7145,-851,200.098
452095800,-7179,-259,-794.726
452129383,-7236,-11,-137.624
452171928,-7261,-140,-825.659
452202556,-7301,53,-296.699
452239099,-7306,-544,39.0146
452268140,-7384,-294,-80.7944
452298461,-7380,-429,-186.369
452330398,-7443,-163,-200.707
452360726,-7442,-612,-374.171
452378350,-7493,-864,115.089
452423888,-7512,-141,66.7868
452457912,-7545,-132,-134.361
452484281,-7588,-576,-802.95
452517684,-7601,152,-387.434
452550510,-7641,-424,-609.828
452579972,-7658,-667,-579.481
452611111,-7688,214,-537.36
452643414,-7709,-386,-614.029
452677899,-7738,-153,-424.488
452704985,-7791,-73,-136.496
452737987,-7823,-192,-663.333
452769769,-7883,-57,-576.982
452801305,-7910,-134,-311.384
452831969,-7921,-512,-74.5093
452867865,-7958,173,-82.5558
452896405,-8017,-606,-836.504
452932398,-8044,-356,-652.555
452959704,-8052,-836,-422.578
452989982,-8073,143,-372.622
453019833,-8117,-443,-430.662
453051632,-8167,-677,-615.804
453084256,-8158,-688,-166.675
453098804,-8183,-806,-550.72
453121876,-8207,-686,-437.8
453161499,-8257,149,-755.932
453191217,-8278,-219,-575.875
453220436,-8326,-381,-535.921
453252724,-8328,225,-227.878
453281960,-8358,-697,-76.9212
453315180,-8405,-775,-380.683
453345254,-8453,-173,-206.109
453377066,-8489,-313,-370.092
453410019,-8499,51,-407.156
453441825,-8538,-69,-621.216
453471901,-8557,-150,-44.174
453502119,-8600,128,-527.366
453536283,-8616,-385,-404.514
453564461,-8657,-348,146.398
453599599,-8710,218,-171.41
453629108,-8740,99,-417.411
453661415,-8754,-509,-503.496
453692399,-8796,-606,-125.532
453721792,-8807,-729,-85.7598
453752793,-8859,-458,-232.6
453784739,-8850,-207,-634.917
453818123,-8878,14,-792.278
453846603,-8886,-232,-1254.22
453877607,-7146,18386,30000
453912440,-6058,372,2238.5
453940732,-6077,-72,295.733
453970558,-6088,394,-717.296
454002224,-6165,-127,261.738
454033691,-6185,-256,-322.318
454064766,-6215,-315,-261.731
454098490,-6220,-548,-378.494
454114910,-6277,-493,-493.189
454160884,-6299,164,-305.576
454191170,-6312,-172,-320.552
454220493,-6376,-618,-413.612
454253211,-6394,-271,-479.668
454285862,-6406,66,-16.6607
454314687,-6446,-100,-375.698
454338615,-6495,-170,58.1195
454372899,-6511,-507,-577.773
454407935,-6560,-349,-102.949
454439822,-6558,-307,0
454468967,-6609,317,-21.8773
454500982,-6663,-539,-547.857
454532541,-6674,-199,-255.999
454565125,-6713,37,-10.6231
454596238,-6731,-520,-630.566
454626914,-6766,-10,-517.059
454660441,-6824,-70,-223.1
454689743,-6842,-763,75.4335
454724208,-6877,392,-177.986
454750903,-6919,-714,-453.454
454785523,-6920,-268,84.2547
454831127,-6977,201,-285.111
454877182,-7039,-176,-758.345
454908360,-7063,-365,-673.957
454940529,-7092,-346,11.2536
454969553,-7111,-112,96.694
455000835,-7133,165,23.5123
455032311,-7167,-695,-462.421
455064102,-7212,-747,-517.733
455094507,-7234,-519,-336.279
455120243,-7262,149,-233.025
455158123,-7294,-256,-365.792
455204252,-7315,-579,219.053
455232230,-7384,-260,-506.777
455266712,-7403,-888,120.062
455298466,-7444,-507,-12.8497
455326957,-7456,-448,-317.106
455345990,-7516,96,-268.095
455391517,-7556,-318,-655.941
455423793,-7574,-431,-455.092
455454874,-7588,-55,55.9815
455486646,-7633,-18,-202.079
455519012,-7646,-7,-579.22
455549393,-7688,95,-667.126
455577290,-7720,-472,-368.164
455609481,-7764,-868,-196.462
455642247,-7787,-798,-46.2332
455674084,-7798,25,-420.171
455711400,-7840,-42,-298.348
455747039,-7876,-118,-179.491
455780041,-7910,180,-197.364
455811965,-7951,-314,45.5517
455844119,-7993,-672,-945.479
455871124,-8028,-572,-280.54
455901626,-8023,-269,-161.548
455927718,-8059,-711,-223.753
455963436,-8098,-385,-371.733
455996804,-8122,374,-268.62
456026168,-8170,-190,-449.696
456059811,-8201,-456,-363.067
456087388,-8235,-611,-173.776
456120379,-8261,42,-374.818
456149787,-8310,-322,-365.821
456176229,-8328,404,80.2573
456212458,-8347,-175,-309.787
456245469,-8398,14,-984.988
456274213,-8406,-126,-414.004
456302242,-8483,-673,-168.045
456348559,-8491,22,289.043
456381525,-8520,-444,-616.607
456413008,-8562,-1008,-375.095
456444831,-8604,-493,-553.253
456474552,-8624,-846,-537.081
456505800,-8642,376,151.851
456540282,-8687,74,-471.155
456575925,-8716,-404,-512.421
456605915,-8731,-996,-242.751
456641914,-8773,-659,-580.511
456670598,-8802,-249,-210.504
456737676,-8872,-150,-871.033
456766127,-8847,113,-873.664
456799969,-8876,45,-1162.1
456828334,-6839,17483,30000
456866876,-6066,-307,-700.28
456907384,-6100,71,12.7243
456939827,-6138,-713,99.6778
456970387,-6158,-417,-211.361
457001005,-6182,255,-280.402
457032891,-6239,-753,-81.5283
457065852,-6269,-378,-272.551
457096419,-6279,-433,-50.5807
457128477,-6328,-33,79.5884
457160618,-6338,-210,-228.583
457183116,-6362,42,-206.63
457220231,-6424,-303,-162.608
457251108,-6431,-583,-426.395
457283858,-6492,-610,-150.421
457316824,-6494,-134,-120.193
457349011,-6530,-285,-419.598
457380607,-6555,19,-85.1705
457404492,-6582,-72,-212.813
457441754,-6648,-587,-89.9631
457471344,-6668,-864,-930.871
457501635,-6712,-255,-267.521
457533201,-6716,141,-238.218
457567954,-6752,-531,0
457596192,-6803,-540,-785.679
457625877,-6826,-964,-303.828
457656278,-6855,93,54.3328
457689954,-6865,-317,454.817
457719695,-6921,71,-514.257
457751897,-6927,-284,-68.2818
457785937,-6989,-74,-85.6708
457811587,-7011,-156,-102.368
457845212,-7051,-428,10.3423
457878970,-7082,-109,-597.442
457911615,-7101,-392,-868.477
457943934,-7120,-950,-131.506
457974882,-7182,-223,84.3939
458005587,-7200,15,0
458035990,-7222,87,166.371
458067452,-7253,-694,-244.873
458098030,-7281,-723,-274.675
458127122,-7307,-491,-48.1681
458159780,-7338,-814,-837.764
458190888,-7394,-583,-324.732
458219834,-7402,177,236.999
458249590,-7426,-713,10.8318
458284393,-7464,87,-469.06
458316635,-7498,-1036,-281.838
458346523,-7530,-301,-475.084
458379010,-7591,-126,-905.037
458413789,-7634,-550,-134.082
458453809,-7645,-180,185.882
458486088,-7659,159,-110.128
458517420,-7691,-98,-170.772
458547006,-7726,-437,30.761
458580452,-7749,-204,-474.063
458610644,-7825,-582,-888.516
458642320,-7848,-208,-756.358
458674618,-7889,-466,-144.372
