Timestamp,ref_rpm_1,Timestamp,sht_controller[1].pid_speed.Output,Timestamp,sht_motor[1].measure.real_current,Timestamp,sht_motor[1].measure.speed_rpm,
15863134,7000,15863134,28.1768,15863134,427,15863134,6997,
15897260,7000,15897260,0,15897260,207,15897260,7002,
15930773,7000,15930773,93.313,15930773,35,15930773,7004,
15942991,7000,15942991,30.1937,15942991,-136,15942991,6996,
15974173,7000,15974173,119.216,15974173,-196,15974173,7005,
16009112,7000,16009112,44.2107,16009112,-349,16009112,6998,
16037078,7000,16037078,121.153,16037078,308,16037078,6994,
16066336,7000,16066336,104.046,16066336,156,16066336,7000,
16106973,7000,16106973,72.2371,16106973,-513,16106973,6992,
16129378,7000,16129378,-44.9676,16129378,86,16129378,6996,
16161196,7000,16161196,72.2553,16161196,62,16161196,6996,
16196649,7000,16196649,45.3564,16196649,33,16196649,6995,
16226870,7000,16226870,168.095,16226870,204,16226870,6996,
16255563,7000,16255563,49.2811,16255563,-283,16255563,6999,
16288656,7000,16288656,-15.9285,16288656,160,16288656,6997,
16313401,7000,16313401,44.12,16313401,310,16313401,6996,
16352308,7000,16352308,45.4845,16352308,-39,16352308,6999,
16381704,7000,16381704,-98.0007,16381704,471,16381704,6998,
16414049,7000,16414049,120.279,16414049,147,16414049,6993,
16445772,7000,16445772,-69.5417,16445772,-92,16445772,6995,
16477977,7000,16477977,-115.037,16477977,-34,16477977,6995,
16545534,7000,16545534,0,16545534,-254,16545534,6998,
16569978,7000,16569978,215.342,16569978,-132,16569978,6995,
16602176,7000,16602176,78.3368,16602176,-221,16602176,7004,
16631406,7000,16631406,167.379,16631406,-392,16631406,7004,
16662451,7000,16662451,216.735,16662451,-78,16662451,6995,
16696054,7000,16696054,72.3887,16696054,258,16696054,6993,
16729955,7000,16729955,46.3996,16729955,122,16729955,6998,
16772489,7000,16772489,-70.5908,16772489,624,16772489,6997,
16801840,7000,16801840,31.4517,16801840,187,16801840,6999,
16836117,7000,16836117,166.429,16836117,158,16836117,6996,
16865873,7000,16865873,141.432,16865873,258,16865873,6995,
16899336,7000,16899336,78.4398,16899336,382,16899336,7004,
16933232,7000,16933232,121.448,16933232,-180,16933232,6995,
16963276,7000,16963276,147.278,16963276,126,16963276,6995,
16994740,7000,16994740,95.4635,16994740,-266,16994740,6996,
17025135,7000,17025135,67.4706,17025135,472,17025135,7000,
17056915,7000,17056915,74.4162,17056915,355,17056915,6991,
17088065,7000,17088065,-16.5351,17088065,346,17088065,6995,
17133962,7000,17133962,-49.6625,17133962,-583,17133962,6993,
17143397,7000,17143397,199.495,17143397,253,17143397,6997,
17180782,7000,17180782,0,17180782,-163,17180782,6996,
17211361,7000,17211361,93.6186,17211361,524,17211361,6992,
17243007,7000,17243007,-133.469,17243007,346,17243007,7000,
17272610,7000,17272610,95.5315,17272610,282,17272610,6997,
17305655,7000,17305655,239.5,17305655,188,17305655,7005,
17340243,7000,17340243,21.4906,17340243,207,17340243,6994,
17386591,7000,17386591,214.563,17386591,333,17386591,6995,
17413986,7000,17413986,75.5999,17413986,543,17413986,6994,
17445028,7000,17445028,-94.4957,17445028,-156,17445028,7003,
17476627,7000,17476627,120.581,17476627,183,17476627,6991,
17507524,7000,17507524,60.5847,17507524,220,17507524,7002,
17542964,7000,17542964,-19.4116,17542964,-246,17542964,6993,
17573060,7000,17573060,93.5947,17573060,254,17573060,6999,
17602614,7000,17602614,72.6046,17602614,-37,17602614,6996,
17633719,7000,17633719,95.6123,17633719,303,17633719,6999,
17662825,7000,17662825,94.586,17662825,236,17662825,6997,
17695950,7000,17695950,46.6645,17695950,117,17695950,7004,
17726592,7000,17726592,-87.3828,17726592,-407,17726592,6997,
17751241,7000,17751241,19.8141,17751241,473,17751241,6993,
17788042,7000,17788042,21.583,17788042,317,17788042,7003,
17818805,7000,17818805,72.6599,17818805,106,17818805,6996,
17852484,7000,17852484,140.68,17852484,95,17852484,6993,
17883835,7000,17883835,-112.302,17883835,313,17883835,6993,
17915242,7000,17915242,94.6721,17915242,334,17915242,6998,
17948250,7000,17948250,30.5935,17948250,-52,17948250,6997,
17991920,7000,17991920,95.7022,17991920,42,17991920,7005,
18022085,7000,18022085,48.7028,18022085,266,18022085,6997,
18054535,7000,18054535,0,18054535,-67,18054535,6993,
18087276,7000,18087276,287.722,18087276,234,18087276,7000,
18117024,7000,18117024,48.7532,18117024,260,18117024,6996,
18151925,7000,18151925,-95.3343,18151925,-524,18151925,6999,
18181384,7000,18181384,-97.2975,18181384,-78,18181384,6996,
18210526,7000,18210526,165.728,18210526,-483,18210526,6998,
18243333,7000,18243333,-96.2362,18243333,526,18243333,6998,
18273763,7000,18273763,92.8103,18273763,235,18273763,6993,
18305942,7000,18305942,215.714,18305942,-109,18305942,6999,
18339121,7000,18339121,-69.2162,18339121,171,18339121,6993,
18358789,7000,18358789,164.794,18358789,-635,18358789,6995,
18398843,7000,18398843,123.801,18398843,-288,18398843,7003,
18426814,7000,18426814,193.89,18426814,-259,18426814,7005,
18459283,7000,18459283,122.875,18459283,737,18459283,6993,
18491017,7000,18491017,-88.173,18491017,635,18491017,6996,
18523887,7000,18523887,-50.6571,18523887,155,18523887,7001,
18556011,7000,18556011,124.341,18556011,-361,18556011,6991,
18602321,7000,18602321,-164.036,18602321,-136,18602321,6998,
18630920,7000,18630920,95.8584,18630920,-164,18630920,6998,
18661650,7000,18661650,-19.1355,18661650,-87,18661650,7000,
18694001,7000,18694001,0,18694001,-461,18694001,7002,
18727003,7000,18727003,216.088,18727003,-296,18727003,7002,
18763084,7000,18763084,101.55,18763084,-156,18763084,6994,
18789809,7000,18789809,140.443,18789809,-408,18789809,7001,
18825903,7000,18825903,21.0955,18825903,-290,18825903,6994,
18852846,7000,18852846,93.8039,18852846,236,18852846,6992,
18883992,7000,18883992,56.5332,18883992,-76,18883992,6994,
18916861,7000,18916861,46.9143,18916861,-371,18916861,6991,
18948756,7000,18948756,150.188,18948756,35,18948756,6995,
18959610,7000,18959610,48.8791,18959610,50,18959610,6998,
18991104,7000,18991104,141.31,18991104,438,18991104,6995,
19021638,7000,19021638,215.956,19021638,400,19021638,6996,
19056226,7000,19056226,149.065,19056226,256,19056226,7004,
19088081,7000,19088081,92.9701,19088081,51,19088081,6998,
19117074,7000,19117074,168.989,19117074,274,19117074,6995,
19151067,7000,19151067,-48.1312,19151067,-5,19151067,7001,
19180747,7000,19180747,168.977,19180747,242,19180747,6994,
19210853,7000,19210853,96.0034,19210853,-312,19210853,6999,
19241468,7000,19241468,-48.991,19241468,399,19241468,6998,
19272966,7000,19272966,121.019,19272966,-727,19272966,6996,
19303371,7000,19303371,-92.9769,19303371,275,19303371,6994,
19335845,7000,19335845,114.032,19335845,467,19335845,6998,
19357586,7000,19357586,142.04,19357586,10,19357586,6993,
19397439,7000,19397439,47.013,19397439,44,19397439,6994,
19425699,7000,19425699,141.056,19425699,-388,19425699,6998,
19458405,7000,19458405,0,19458405,52,19458405,6998,
19491006,7000,19491006,94.1196,19491006,2,19491006,6999,
19522578,7000,19522578,217.129,19522578,-123,19522578,6995,
19553741,7000,19553741,120.083,19553741,348,19553741,7001,
19577123,7000,19577123,195.152,19577123,-231,19577123,7000,
19614126,7000,19614126,72.0539,19614126,193,19614126,6995,
19644129,7000,19644129,151.332,19644129,193,19644129,6997,
19679355,7000,19679355,50.1165,19679355,-105,19679355,6995,
19710301,7000,19710301,142.124,19710301,242,19710301,6991,
19741972,7000,19741972,-18.867,19741972,456,19741972,6992,
19773126,7000,19773126,-70.1013,19773126,281,19773126,7004,
19794031,7000,19794031,-13.7629,19794031,197,19794031,6999,
19832360,7000,19832360,0,19832360,358,19832360,7004,
19863077,7000,19863077,194.149,19863077,-243,19863077,7000,
19895738,7000,19895738,95.1573,19895738,-98,19895738,6993,
19929349,7000,19929349,138.136,19929349,551,19929349,7005,
19961423,7000,19961423,0,19961423,14,19961423,7000,
19992912,7000,19992912,-48.8208,19992912,359,19992912,6997,
20021907,7000,20021907,-113.815,20021907,292,20021907,6998,
20090146,7000,20090146,93.21,20090146,17,20090146,6998,
20115891,7000,20115891,0,20115891,-203,20115891,6998,
20148379,7000,20148379,-14.7849,20148379,327,20148379,6995,
20172164,7000,20172164,45.2248,20172164,-110,20172164,6993,
20210117,7000,20210117,94.2322,20210117,129,20210117,6999,
20238955,7000,20238955,20.2427,20238955,-521,20238955,7001,
20274808,7000,20274808,95.2492,20274808,-291,20274808,6993,
20305630,7000,20305630,-114.706,20305630,-78,20305630,7002,
20338201,7000,20338201,0,20338201,-46,20338201,6996,
20369832,7000,20369832,103.273,20369832,425,20369832,6995,
20414555,7000,20414555,-69.8272,20414555,-447,20414555,6998,
20444845,7000,20444845,213.316,20444845,102,20444845,6998,
20475569,7000,20475569,103.133,20475569,-18,20475569,6996,
20507613,7000,20507613,216.305,20507613,-305,20507613,7002,
20539425,7000,20539425,167.329,20539425,-467,20539425,6995,
20576792,7000,20576792,0,20576792,42,20576792,7000,
20601765,7000,20601765,167.309,20601765,-482,20601765,6996,
20630063,7000,20630063,0,20630063,300,20630063,6996,
20662794,7000,20662794,32.3623,20662794,-582,20662794,6996,
20695813,7000,20695813,95.3313,20695813,-285,20695813,6993,
20726726,7000,20726726,94.3746,20726726,275,20726726,6991,
20790922,7000,20790922,223.37,20790922,-81,20790922,6995,
20819077,7000,20819077,33.302,20819077,472,20819077,6998,
20848314,7000,20848314,-67.6143,20848314,53,20848314,7004,
20881290,7000,20881290,286.391,20881290,-105,20881290,7003,
20915350,7000,20915350,121.427,20915350,-75,20915350,6994,
20945719,7000,20945719,104.408,20945719,103,20945719,6997,
20983679,7000,20983679,-48.5845,20983679,43,20983679,6996,
21009611,7000,21009611,120.417,21009611,74,21009611,6996,
21040288,7000,21040288,-63.2224,21040288,41,21040288,6994,
21076665,7000,21076665,93.6003,21076665,150,21076665,6993,
21101500,7000,21101500,93.6129,21101500,-179,21101500,6997,
21134868,7000,21134868,-47.7617,21134868,51,21134868,6995,
21167792,7000,21167792,240.141,21167792,265,21167792,7005,
21214944,7000,21214944,142.938,21214944,250,21214944,7003,
21243869,7000,21243869,0,21243869,31,21243869,7005,
21275535,7000,21275535,122.343,21275535,389,21275535,6993,
21305573,7000,21305573,-46.2363,21305573,-352,21305573,6999,
21339115,7000,21339115,-159.405,21339115,175,21339115,7000,
21373088,7000,21373088,141.471,21373088,-665,21373088,6993,
21400402,7000,21400402,99.413,21400402,175,21400402,7000,
21433976,7000,21433976,94.5871,21433976,-431,21433976,6995,
21462738,7000,21462738,-66.3647,21462738,-372,21462738,7002,
21491688,7000,21491688,122.724,21491688,-554,21491688,7004,
21525506,7000,21525506,216.541,21525506,-434,21525506,6996,
21553995,7000,21553995,0,21553995,650,21553995,6992,
21603146,7000,21603146,93.5524,21603146,138,21603146,7000,
21634017,7000,21634017,75.5133,21634017,223,21634017,6993,
21664837,7000,21664837,75.5498,21664837,-149,21664837,7000,
21688674,7000,21688674,0,21688674,-42,21688674,6994,
21720498,7000,21720498,45.587,21720498,-544,21720498,6999,
21750459,7000,21750459,-66.3903,21750459,154,21750459,7006,
21850605,7000,21850605,78.6185,21850605,707,21850605,6990,
21875109,7000,21875109,170.508,21875109,-533,21875109,6999,
21912310,7000,21912310,148.88,21912310,346,21912310,7002,
21944813,7000,21944813,165.637,21944813,-148,21944813,7001,
21977461,7000,21977461,0,21977461,-314,21977461,6996,
22011937,7000,22011937,142.653,22011937,229,22011937,6997,
22041507,7000,22041507,27.6573,22041507,-242,22041507,7003,
22070845,7000,22070845,95.6893,22070845,-339,22070845,6998,
22102555,7000,22102555,122.667,22102555,-41,22102555,7006,
22137517,7000,22137517,0,22137517,-29,22137517,6994,
22164919,7000,22164919,240.778,22164919,91,22164919,6993,
22233759,7000,22233759,215.699,22233759,652,22233759,6998,
22272075,7000,22272075,125.707,22272075,275,22272075,6996,
22305216,7000,22305216,168.713,22305216,-67,22305216,6998,
22331970,7000,22331970,-47.3239,22331970,0,22331970,6996,
22364396,7000,22364396,94.698,22364396,283,22364396,7003,
22398459,7000,22398459,102.806,22398459,-339,22398459,6993,
22425977,7000,22425977,-47.2559,22425977,-357,22425977,6994,
22459788,7000,22459788,-142.249,22459788,-283,22459788,7003,
22489954,7000,22489954,73.7601,22489954,-343,22489954,6993,
22520657,7000,22520657,-114.211,22520657,-137,22520657,6995,
22554467,7000,22554467,-112.202,22554467,75,22554467,6994,
22584991,7000,22584991,149.851,22584991,202,22584991,6997,
22631159,7000,22631159,-46.2302,22631159,292,22631159,6990,
22654762,7000,22654762,216.862,22654762,216,22654762,6998,
22692748,7000,22692748,124.902,22692748,230,22692748,7004,
22725011,7000,22725011,141.798,22725011,318,22725011,7007,
22756707,7000,22756707,79.0767,22756707,181,22756707,6993,
22785985,7000,22785985,171.698,22785985,342,22785985,6996,
22849247,7000,22849247,78.8458,22849247,511,22849247,6991,
22878838,7000,22878838,-65.1499,22878838,311,22878838,6997,
22911225,7000,22911225,0,22911225,329,22911225,6992,
22943663,7000,22943663,152.022,22943663,-383,22943663,6996,
22973985,7000,22973985,79.9413,22973985,254,22973985,7002,
23007498,7000,23007498,50.8816,23007498,23,23007498,6994,
23037021,7000,23037021,170.89,23037021,-103,23037021,6998,
23067574,7000,23067574,119.898,23067574,116,23067574,6999,
23097884,7000,23097884,98.8541,23097884,405,23097884,6996,
23128242,7000,23128242,23.9945,23128242,139,23128242,6993,
23160250,7000,23160250,142.924,23160250,-190,23160250,7000,
23194826,7000,23194826,48.9306,23194826,-169,23194826,6995,
23217895,7000,23217895,151.734,23217895,170,23217895,6999,
23254490,7000,23254490,-47.8274,23254490,-441,23254490,6994,
23284128,7000,23284128,142.955,23284128,-142,23284128,6996,
23316155,7000,23316155,-13.9598,23316155,-191,23316155,6998,
23346821,7000,23346821,0,23346821,-366,23346821,7002,
23379395,7000,23379395,125.981,23379395,-18,23379395,6997,
23409761,7000,23409761,152.983,23409761,158,23409761,7002,
23433331,7000,23433331,216.877,23433331,41,23433331,6997,
23469873,7000,23469873,-49.0667,23469873,556,23469873,6994,
23502699,7000,23502699,-93.0298,23502699,-310,23502699,6999,
23535331,7000,23535331,121.494,23535331,-224,23535331,6998,
23566075,7000,23566075,74.0253,23566075,-467,23566075,6993,
23598144,7000,23598144,33.7062,23598144,-226,23598144,6994,
23631258,7000,23631258,166.773,23631258,370,23631258,6998,
23651165,7000,23651165,-155.954,23651165,472,23651165,7002,
23687569,7000,23687569,47.9462,23687569,-566,23687569,6994,
23720819,7000,23720819,142.423,23720819,133,23720819,6995,
23753442,7000,23753442,74.0689,23753442,-93,23753442,6995,
23786250,7000,23786250,0,23786250,-26,23786250,7005,
23819790,7000,23819790,245.692,23819790,223,23819790,6995,
23848403,7000,23848403,49.6018,23848403,475,23848403,6994,
23881006,7000,23881006,30.9994,23881006,-36,23881006,6998,
23912159,7000,23912159,74.1063,23912159,144,23912159,6993,
23942995,7000,23942995,28.1133,23942995,-234,23942995,7000,
23972803,7000,23972803,-13.9742,23972803,-201,23972803,7000,
24007179,7000,24007179,-96.1909,24007179,80,24007179,6993,
24030497,7000,24030497,50.1005,24030497,129,24030497,6999,
24066903,7000,24066903,150.09,24066903,-117,24066903,6992,
24100543,7000,24100543,96.0899,24100543,-11,24100543,7005,
24133657,7000,24133657,123.223,24133657,213,24133657,6996,
24164956,7000,24164956,32.4201,24164956,348,24164956,6996,
24206364,7000,24206364,77.2815,24206364,161,24206364,6995,
24240513,7000,24240513,66.7431,24240513,-548,24240513,6998,
24270257,7000,24270257,-83.7481,24270257,358,24270257,7000,
24303350,7000,24303350,49.0726,24303350,2,24303350,6995,
24336759,7000,24336759,53.1195,24336759,587,24336759,6998,
24368432,7000,24368432,147.264,24368432,175,24368432,6999,
24398760,7000,24398760,92.4997,24398760,183,24398760,7004,
24434113,7000,24434113,122.299,24434113,390,24434113,6993,
24463103,7000,24463103,48.381,24463103,334,24463103,6999,
24493031,7000,24493031,76.3107,24493031,481,24493031,7000,
24525636,7000,24525636,48.2519,24525636,306,24525636,6993,
24556815,7000,24556815,-13.7412,24556815,-28,24556815,6995,
24587562,7000,24587562,49.2677,24587562,204,24587562,6996,
24617717,7000,24617717,-86.7254,24617717,-77,24617717,6997,
24664624,7000,24664624,143.282,24664624,266,24664624,6998,
24693417,7000,24693417,50.2888,24693417,324,24693417,6997,
24727942,7000,24727942,79.2979,24727942,39,24727942,6994,
24764397,7000,24764397,93.4001,24764397,452,24764397,7005,
24789749,7000,24789749,-95.7938,24789749,49,24789749,7000,
24824298,7000,24824298,-13.6717,24824298,-327,24824298,7002,
24887555,7000,24887555,0,24887555,-32,24887555,6994,
24919802,7000,24919802,143.342,24919802,-490,24919802,6998,
24951736,7000,24951736,-114.65,24951736,-198,24951736,6998,
24982054,7000,24982054,171.358,24982054,-455,24982054,7004,
25014492,7000,25014492,22.5048,25014492,-268,25014492,6998,
25047341,7000,25047341,-46.6277,25047341,235,25047341,7003,
25112547,7000,25112547,74.3871,25112547,-225,25112547,6993,
25139430,7000,25139430,106.341,25139430,488,25139430,6993,
25171618,7000,25171618,-83.602,25171618,328,25171618,6996,
25202480,7000,25202480,142.395,25202480,17,25202480,6992,
25233668,7000,25233668,74.4147,25233668,156,25233668,6994,
25258154,7000,25258154,142.466,25258154,35,25258154,6999,
25293885,7000,25293885,74.4267,25293885,500,25293885,6997,
25325791,7000,25325791,22.3572,25325791,404,25325791,7003,
25357905,7000,25357905,115.318,25357905,-35,25357905,7003,
25389515,7000,25389515,212.453,25389515,-469,25389515,6994,
25423611,7000,25423611,-46.5402,25423611,-184,25423611,6997,
25486482,7000,25486482,57.48,25486482,-19,25486482,6995,
25513204,7000,25513204,0,25513204,578,25513204,7000,
25545512,7000,25545512,46.459,25545512,315,25545512,6994,
25576858,7000,25576858,121.5,25576858,358,25576858,6995,
25608031,7000,25608031,0,25608031,1,25608031,6998,
25639111,7000,25639111,168.513,25639111,-182,25639111,7004,
25688769,7000,25688769,142.521,25688769,-98,25688769,7004,
25712094,7000,25712094,47.6249,25712094,-55,25712094,7003,
25750229,7000,25750229,124.639,25750229,522,25750229,6996,
25781671,7000,25781671,115.545,25781671,-285,25781671,7003,
25808726,7000,25808726,-47.2418,25808726,31,25808726,6998,
25843722,7000,25843722,121.561,25843722,292,25843722,6993,
25876029,7000,25876029,0,25876029,256,25876029,6995,
25906404,7000,25906404,94.6478,25906404,-520,25906404,6990,
25937256,7000,25937256,-67.5149,25937256,-58,25937256,6997,
25968150,7000,25968150,0,25968150,-199,25968150,6995,
25998445,7000,25998445,168.606,25998445,-77,25998445,6998,
26029170,7000,26029170,80.607,26029170,-233,26029170,6996,
26061352,7000,26061352,48.6185,26061352,25,26061352,7004,
26104363,7000,26104363,22.6189,26104363,392,26104363,6993,
26138805,7000,26138805,-47.3695,26138805,-49,26138805,7003,
26168722,7000,26168722,-13.4052,26168722,151,26168722,6995,
26204092,7000,26204092,-93.255,26204092,-286,26204092,6997,
26231723,7000,26231723,-45.312,26231723,-260,26231723,6998,
26262458,7000,26262458,-43.2861,26262458,-287,26262458,6993,
26290519,7000,26290519,75.6745,26290519,-41,26290519,6993,
26320761,7000,26320761,-63.3276,26320761,-364,26320761,6997,
26356609,7000,26356609,121.679,26356609,66,26356609,6998,
26388779,7000,26388779,103.69,26388779,-219,26388779,6996,
26422041,7000,26422041,97.6961,26422041,342,26422041,7003,
26451977,7000,26451977,143.704,26451977,-219,26451977,6993,
26481782,7000,26481782,74.7107,26481782,392,26481782,6996,
26515226,7000,26515226,33.9918,26515226,549,26515226,7000,
26546585,7000,26546585,76.5758,26546585,-435,26546585,6993,
26575524,7000,26575524,46.5459,26575524,-350,26575524,7000,
26606806,7000,26606806,0,26606806,-264,26606806,6994,
26639242,7000,26639242,167.716,26639242,-422,26639242,6991,
26669557,7000,26669557,143.756,26669557,244,26669557,6996,
26691934,7000,26691934,-113.014,26691934,-7,26691934,6993,
26727882,7000,26727882,34.5727,26727882,-233,26727882,6997,
26760869,7000,26760869,50.8594,26760869,-55,26760869,7001,
26793989,7000,26793989,50.8219,26793989,150,26793989,6997,
26824493,7000,26824493,0,26824493,-36,26824493,6994,
26857427,7000,26857427,52.4398,26857427,279,26857427,6998,
26887699,7000,26887699,95.9505,26887699,18,26887699,7005,
26909473,7000,26909473,-47.4139,26909473,421,26909473,6998,
26947842,7000,26947842,-94.8782,26947842,-158,26947842,6998,
26981075,7000,26981075,128.334,26981075,714,26981075,6992,
27011835,7000,27011835,96.8299,27011835,167,27011835,6997,
27046136,7000,27046136,0,27046136,413,27046136,6995,
27075287,7000,27075287,172.915,27075287,29,27075287,6997,
27107813,7000,27107813,142.894,27107813,-17,27107813,7005,
27149331,7000,27149331,28.8671,27149331,464,27149331,6997,
27182894,7000,27182894,97.8758,27182894,145,27182894,7001,
27213144,7000,27213144,243.972,27213144,-42,27213144,7000,
27248217,7000,27248217,77.8899,27248217,-158,27248217,6993,
